pref,county,muni,1,2,3,4,5,6,7,8,9,10,11,12
北海道,,歌志内市,87.358883739278,108.61810263860482,140.7525652263814,131.96496141172992,132.74548166956131,104.14159663964146,122.99553097955786,109.24573431313321,89.77339661017692,93.67729596634763,67.16297602480128,72.80159020411983
北海道,,深川市,84.16381701783243,104.04291335527641,140.42721152126128,133.30339885126065,131.4220516391155,103.58207968726515,126.79561617502038,108.50708935302046,93.07273840245853,92.85825087340714,64.2560474435141,69.87938482754555
北海道,,富良野市,101.39950057295387,118.86157585758112,146.8639590785023,129.25764232201809,136.0569570429823,104.4093395890918,113.31305451489685,108.86758072611396,81.6306848714425,96.98199514692521,77.19585396427611,84.30517504942657
北海道,,登別市,91.4470654034026,108.09865889546148,143.78392755301286,146.30641255248673,134.16902572081736,115.11529814136472,115.3000431767142,108.88918488789787,84.13357558529324,104.93106435639298,83.45692930923339,91.41555089272973
北海道,,恵庭市,92.07995688498491,111.77096624878058,143.26485095359075,142.90419728792816,138.6072240928533,113.81156139746923,119.17001615344661,113.2678481287329,86.38734745025408,105.00880578378451,78.89752205765328,86.80823697875026
北海道,,伊達市,91.4470654034026,108.09865889546148,143.78392755301286,146.30641255248673,134.16902572081736,115.11529814136472,115.3000431767142,108.88918488789787,84.13357558529324,104.93106435639298,83.45692930923339,91.41555089272973
北海道,,北広島市,89.28458473511078,114.28126650915603,146.21194611073696,141.05222266082944,138.56862895257572,109.8393068901238,121.9275852233276,114.28490968138468,86.91032864803347,102.88020886456066,73.79701277222298,80.8977251593849
北海道,,石狩市,81.33123057818958,104.49609232132669,147.22909126490046,148.59012120728968,138.33273397686,109.99930138291602,130.36319470183014,115.8561666968234,92.85758640989613,100.2783391227261,66.2598920429949,73.72944205228089
北海道,,北斗市,80.91664911371996,102.4153428821367,138.06831203446902,137.699380456168,125.28854120712678,118.91370071246499,105.00323949845581,99.25725631556575,85.91289678310447,97.69923783573148,77.598054540801,81.76582407157353
北海道,石狩郡,当別町,86.3569076051375,111.14085518460917,147.23048097804948,141.42486711338566,137.76032761855794,107.18607901371921,125.0327342252746,114.37666592804484,88.35307148440853,100.49102415999695,69.68748804989546,77.11097670323319
北海道,石狩郡,新篠津村,86.3569076051375,111.14085518460917,147.23048097804948,141.42486711338566,137.76032761855794,107.18607901371921,125.0327342252746,114.37666592804484,88.35307148440853,100.49102415999695,69.68748804989546,77.11097670323319
北海道,松前郡,松前町,65.82343474135816,90.15042092871394,136.14299428041627,140.18322762282543,130.783349355934,128.55303516059854,117.52356561274505,109.31556396869068,97.65895909404506,103.66452507444299,77.57487810396276,69.30474687433282
北海道,松前郡,福島町,70.47891170312619,92.17117247037264,133.97523330018467,136.12374309480498,127.34825718972911,124.11176792248763,109.98001318302889,104.28551780898465,92.60949441364596,100.0091867734769,76.33934156509746,71.49584929993625
北海道,上磯郡,知内町,70.47891170312619,92.17117247037264,133.97523330018467,136.12374309480498,127.34825718972911,124.11176792248763,109.98001318302889,104.28551780898465,92.60949441364596,100.0091867734769,76.33934156509746,71.49584929993625
北海道,上磯郡,木古内町,80.91664911371996,102.4153428821367,138.06831203446902,137.699380456168,125.28854120712678,118.91370071246499,105.00323949845581,99.25725631556575,85.91289678310447,97.69923783573148,77.598054540801,81.76582407157353
北海道,亀田郡,七飯町,87.88178456889464,111.52513625144682,146.23636130652764,142.6607541934069,127.03594341891373,117.44246157480123,106.68892628940414,102.07910228346711,83.31772515077613,99.49512442642262,81.37650781318966,88.4652869413225
北海道,茅部郡,鹿部町,87.88178456889464,111.52513625144682,146.23636130652764,142.6607541934069,127.03594341891373,117.44246157480123,106.68892628940414,102.07910228346711,83.31772515077613,99.49512442642262,81.37650781318966,88.4652869413225
北海道,茅部郡,森町,85.92278892070091,105.7553900433241,143.07268751804548,141.50387587280548,125.84278787632192,116.66795873546863,105.68373218943793,99.76343138885136,83.35478794589716,99.30446933421234,80.4558838381018,85.13335332597705
北海道,二海郡,八雲町,74.97732151500587,95.84150648197767,137.01868455595834,143.55775049577025,126.29526975153932,115.30429788453957,109.83512011607404,102.26180981182851,84.93025957474231,100.70010598111789,78.8469833935066,78.9164360149232
北海道,山越郡,長万部町,79.206556370333,103.09170174359424,144.36378068353494,146.27427687900243,130.0822013061823,116.40967877029172,116.14617396174788,106.91335598773051,87.98322994607682,102.41394908413761,77.13238629831186,79.18619144561389
北海道,檜山郡,江差町,78.7007370184037,99.03144410744072,139.74943447468232,141.82252022452113,126.29683423229264,118.34343564571212,109.02091677927727,101.15362074164918,86.70521967457097,100.3900986532381,78.8995256940531,80.01059417704094
北海道,檜山郡,上ノ国町,76.85955308022723,98.51524563063104,137.69300384577014,138.69802076927326,126.31230346810818,120.76728714501037,108.57104918144698,100.76613730001701,89.00248551044118,99.39570638963224,77.25253376260957,78.21590222056925
北海道,檜山郡,厚沢部町,78.7007370184037,99.03144410744072,139.74943447468232,141.82252022452113,126.29683423229264,118.34343564571212,109.02091677927727,101.15362074164918,86.70521967457097,100.3900986532381,78.8995256940531,80.01059417704094
北海道,爾志郡,乙部町,78.7007370184037,99.03144410744072,139.74943447468232,141.82252022452113,126.29683423229264,118.34343564571212,109.02091677927727,101.15362074164918,86.70521967457097,100.3900986532381,78.8995256940531,80.01059417704094
北海道,奥尻郡,奥尻町,58.86749656488343,91.90598273414469,139.5027569937267,150.10452859316635,133.40746092195386,127.67933076505497,133.8856744922985,118.5143443244283,104.53927223164337,108.33639516232202,72.28610652518294,68.84298046035592
北海道,瀬棚郡,今金町,72.77966397172688,100.64220971581983,145.12998100020025,149.5514974739515,131.13641189219516,120.92250819784492,124.54982758896297,112.13935622491734,94.7651312909722,105.24960769333498,74.96452527455489,76.0863549711513
北海道,久遠郡,せたな町,72.77966397172688,100.64220971581983,145.12998100020025,149.5514974739515,131.13641189219516,120.92250819784492,124.54982758896297,112.13935622491734,94.7651312909722,105.24960769333498,74.96452527455489,76.0863549711513
北海道,島牧郡,島牧村,66.28846305797748,95.14072166259184,141.13913004826537,152.05378344629065,134.67232095938087,119.76265008203472,128.57454767897855,113.99591485180517,96.95485716291367,105.07649973624768,69.79624144327886,71.87309174833041
北海道,寿都郡,寿都町,71.5106983532218,97.04829256996958,142.37292965991847,152.24782889821614,134.02001818591995,116.20268255735382,121.80755970643949,110.24371180772229,92.23870618804798,103.04717021137148,71.75883866893908,74.57093270538077
北海道,寿都郡,黒松内町,71.5106983532218,97.04829256996958,142.37292965991847,152.24782889821614,134.02001818591995,116.20268255735382,121.80755970643949,110.24371180772229,92.23870618804798,103.04717021137148,71.75883866893908,74.57093270538077
北海道,磯谷郡,蘭越町,80.39770810604993,103.00736182987065,146.16245852054652,148.4040490479469,135.20665509045318,115.0683582640321,119.96076977981309,110.3004155223777,89.82311097104795,103.58113644339808,75.50219310096033,79.82270449249225
北海道,虻田郡,ニセコ町,86.28103295947619,107.04660529376697,147.26791400312376,149.0445277735369,135.43418845196436,113.31662892023371,119.05385689165465,110.61962133113397,87.91207315088286,104.43720118103926,78.05460504323942,84.62422779542798
北海道,虻田郡,真狩村,86.28103295947619,107.04660529376697,147.26791400312376,149.0445277735369,135.43418845196436,113.31662892023371,119.05385689165465,110.61962133113397,87.91207315088286,104.43720118103926,78.05460504323942,84.62422779542798
北海道,虻田郡,留寿都村,90.28008226077846,108.90284794400314,148.0902371742064,153.55290790908475,137.82448823455704,114.02272696667615,121.10736547203176,113.09647891956234,87.74789449576215,106.50218763390608,80.9442744402761,88.4263727877993
北海道,虻田郡,喜茂別町,90.28008226077846,108.90284794400314,148.0902371742064,153.55290790908475,137.82448823455704,114.02272696667615,121.10736547203176,113.09647891956234,87.74789449576215,106.50218763390608,80.9442744402761,88.4263727877993
北海道,虻田郡,京極町,83.58190944749244,105.39601935016684,148.67242131659938,155.32467055738277,141.1293322399959,112.78937507166255,126.35216270525936,115.98334534028862,90.95401525714854,105.84194877253597,74.5830626327194,79.90544997425565
北海道,虻田郡,倶知安町,78.27189443941826,101.24719430537064,146.60208050593948,152.7019517548581,141.28053175806878,115.9666558103243,128.7275815019665,116.49233331313036,94.89983848571303,106.01712310656816,72.27574636605569,76.50922303627289
北海道,岩内郡,共和町,78.27189443941826,101.24719430537064,146.60208050593948,152.7019517548581,141.28053175806878,115.9666558103243,128.7275815019665,116.49233331313036,94.89983848571303,106.01712310656816,72.27574636605569,76.50922303627289
北海道,岩内郡,岩内町,71.13061576539144,96.35403417174322,143.65543920824615,151.80381746041735,140.07876232870817,116.78948056276012,128.90738372767473,115.32363727057509,96.43035266254422,104.71515303018256,68.67517143329358,71.64191967394495
北海道,古宇郡,泊村,71.13061576539144,96.35403417174322,143.65543920824615,151.80381746041735,140.07876232870817,116.78948056276012,128.90738372767473,115.32363727057509,96.43035266254422,104.71515303018256,68.67517143329358,71.64191967394495
北海道,古宇郡,神恵内村,66.49426040010471,92.92305436554481,141.17808996267104,152.29303657163175,143.41810318869278,118.64052271341713,136.06624960947516,118.42617922583361,100.935215018564,106.32451488242963,64.13141797676273,66.18213978149426
北海道,積丹郡,積丹町,66.49426040010471,92.92305436554481,141.17808996267104,152.29303657163175,143.41810318869278,118.64052271341713,136.06624960947516,118.42617922583361,100.935215018564,106.32451488242963,64.13141797676273,66.18213978149426
北海道,古平郡,古平町,66.49426040010471,92.92305436554481,141.17808996267104,152.29303657163175,143.41810318869278,118.64052271341713,136.06624960947516,118.42617922583361,100.935215018564,106.32451488242963,64.13141797676273,66.18213978149426
北海道,余市郡,仁木町,78.27189443941826,101.24719430537064,146.60208050593948,152.7019517548581,141.28053175806878,115.9666558103243,128.7275815019665,116.49233331313036,94.89983848571303,106.01712310656816,72.27574636605569,76.50922303627289
北海道,余市郡,余市町,68.36827821275114,93.30782292104546,141.7351633475905,151.77153300381667,142.71582808022754,116.31684329548517,133.85225444313704,118.3382006809775,98.28037998332621,105.21134056791013,65.33280115771204,67.73956499210382
北海道,余市郡,赤井川村,83.58190944749244,105.39601935016684,148.67242131659938,155.32467055738277,141.1293322399959,112.78937507166255,126.35216270525936,115.98334534028862,90.95401525714854,105.84194877253597,74.5830626327194,79.90544997425565
北海道,空知郡,南幌町,90.5313712933032,116.00104931984383,141.28017956150177,137.08550332111088,137.71069812894268,110.47690311159838,120.15379641561674,113.40848170269597,87.31668616773781,100.90469474304723,73.52800149498525,80.2836884142207
北海道,空知郡,奈井江町,87.358883739278,108.61810263860482,140.7525652263814,131.96496141172992,132.74548166956131,104.14159663964146,122.99553097955786,109.24573431313321,89.77339661017692,93.67729596634763,67.16297602480128,72.80159020411983
北海道,空知郡,上砂川町,87.358883739278,108.61810263860482,140.7525652263814,131.96496141172992,132.74548166956131,104.14159663964146,122.99553097955786,109.24573431313321,89.77339661017692,93.67729596634763,67.16297602480128,72.80159020411983
北海道,夕張郡,由仁町,90.5313712933032,116.00104931984383,141.28017956150177,137.08550332111088,137.71069812894268,110.47690311159838,120.15379641561674,113.40848170269597,87.31668616773781,100.90469474304723,73.52800149498525,80.2836884142207
北海道,夕張郡,長沼町,90.5313712933032,116.00104931984383,141.28017956150177,137.08550332111088,137.71069812894268,110.47690311159838,120.15379641561674,113.40848170269597,87.31668616773781,100.90469474304723,73.52800149498525,80.2836884142207
北海道,夕張郡,栗山町,90.5313712933032,116.00104931984383,141.28017956150177,137.08550332111088,137.71069812894268,110.47690311159838,120.15379641561674,113.40848170269597,87.31668616773781,100.90469474304723,73.52800149498525,80.2836884142207
北海道,樺戸郡,月形町,88.53749979219441,113.11281112009551,142.67027685026972,136.40583201118878,136.48989194254813,107.40511059724429,123.2251007772591,113.22879350917434,88.56234815040844,98.34161245940608,69.83387213832421,77.11786989056897
北海道,樺戸郡,浦臼町,85.5088618503031,107.74979732004692,143.63977240461116,137.9001461439377,135.80474943049126,107.74164952500786,127.86535034681084,113.45944183451465,92.02466189981251,97.19032681010182,67.06278414711598,74.00147607411868
北海道,樺戸郡,新十津川町,85.5088618503031,107.74979732004692,143.63977240461116,137.9001461439377,135.80474943049126,107.74164952500786,127.86535034681084,113.45944183451465,92.02466189981251,97.19032681010182,67.06278414711598,74.00147607411868
北海道,雨竜郡,妹背牛町,84.16381701783243,104.04291335527641,140.42721152126128,133.30339885126065,131.4220516391155,103.58207968726515,126.79561617502038,108.50708935302046,93.07273840245853,92.85825087340714,64.2560474435141,69.87938482754555
北海道,雨竜郡,秩父別町,84.16381701783243,104.04291335527641,140.42721152126128,133.30339885126065,131.4220516391155,103.58207968726515,126.79561617502038,108.50708935302046,93.07273840245853,92.85825087340714,64.2560474435141,69.87938482754555
北海道,雨竜郡,雨竜町,80.2785378243855,100.8745739209682,143.2503003122962,139.78690626311425,135.14490699836537,108.70205316838452,132.3229641188972,113.17946329379127,95.71711411678834,96.86560529841204,64.30222018028843,69.74291227853841
北海道,雨竜郡,北竜町,80.2785378243855,100.8745739209682,143.2503003122962,139.78690626311425,135.14490699836537,108.70205316838452,132.3229641188972,113.17946329379127,95.71711411678834,96.86560529841204,64.30222018028843,69.74291227853841
北海道,雨竜郡,沼田町,80.28771219025107,98.94763355293529,140.85431886189863,136.83565031472506,132.12749607579485,103.56824088222633,130.97225413097274,108.40126076088094,95.7114968539994,93.75697545506542,62.29669634848915,66.7149669544477
北海道,上川郡,鷹栖町,82.69936588792726,100.84788611503735,139.43318127397424,132.99372406430325,130.1512426880613,100.25069798066471,126.45786428289318,106.47704653184205,93.8328993717134,92.44130582826251,63.60411098850073,67.25106437316387
北海道,上川郡,東神楽町,93.40198202648476,111.44474831813426,145.2304887394989,129.40486150469812,131.2912640424221,101.33581751416601,120.14088397107082,107.75158227281975,90.20542226313306,93.8265883283049,70.12998302244556,75.41316565721104
北海道,上川郡,当麻町,93.40198202648476,111.44474831813426,145.2304887394989,129.40486150469812,131.2912640424221,101.33581751416601,120.14088397107082,107.75158227281975,90.20542226313306,93.8265883283049,70.12998302244556,75.41316565721104
北海道,上川郡,比布町,86.51947111305289,104.77374463834055,140.4681377548862,130.6197455319324,129.73620796181845,99.30274731514315,122.56803916502899,106.39452739230883,92.46067171978731,92.90997280032076,65.32932627436566,68.65839944705874
北海道,上川郡,愛別町,90.08701088778761,108.78948645212293,145.12546270756323,141.75034107639155,133.36673165604503,103.66959614499578,122.71202883994668,110.5249917786724,94.30006450315219,97.44055274385383,69.94421743439888,72.00628621931965
北海道,上川郡,上川町,97.27861296826975,115.74838993486357,148.80272168262655,145.6087983584471,141.7015679577218,106.80660773042655,118.67210981392384,113.66250314171592,90.9375149568529,103.13055194447378,79.3791851839137,79.06345123388678
北海道,上川郡,東川町,96.24438551437834,114.37648818701871,148.44353702958975,142.4363226613865,139.13031455721227,104.464377219046,119.64829195167017,111.16091388343652,90.33700550272351,99.91595716433925,76.69923554652604,77.73084831738355
北海道,上川郡,美瑛町,100.89182104805866,119.41330106923637,151.54509755676054,129.99154741766782,133.85930447369486,103.06574401334879,117.01449243007137,108.64971596784972,86.02851670679237,95.25953590651682,75.0107666766258,82.68881075383052
北海道,空知郡,上富良野町,100.89182104805866,119.41330106923637,151.54509755676054,129.99154741766782,133.85930447369486,103.06574401334879,117.01449243007137,108.64971596784972,86.02851670679237,95.25953590651682,75.0107666766258,82.68881075383052
北海道,空知郡,中富良野町,100.89182104805866,119.41330106923637,151.54509755676054,129.99154741766782,133.85930447369486,103.06574401334879,117.01449243007137,108.64971596784972,86.02851670679237,95.25953590651682,75.0107666766258,82.68881075383052
北海道,空知郡,南富良野町,101.39950057295387,118.86157585758112,146.8639590785023,129.25764232201809,136.0569570429823,104.4093395890918,113.31305451489685,108.86758072611396,81.6306848714425,96.98199514692521,77.19585396427611,84.30517504942657
北海道,勇払郡,占冠村,101.10028104483966,116.7899809287432,141.88671795798678,129.14513037586568,137.68520125890888,106.99423583273622,110.44592337362918,109.12329065064976,80.0281269239119,99.60915103025737,79.70324019994433,86.99945791060047
北海道,上川郡,和寒町,82.69936588792726,100.84788611503735,139.43318127397424,132.99372406430325,130.1512426880613,100.25069798066471,126.45786428289318,106.47704653184205,93.8328993717134,92.44130582826251,63.60411098850073,67.25106437316387
北海道,上川郡,剣淵町,82.69936588792726,100.84788611503735,139.43318127397424,132.99372406430325,130.1512426880613,100.25069798066471,126.45786428289318,106.47704653184205,93.8328993717134,92.44130582826251,63.60411098850073,67.25106437316387
北海道,上川郡,下川町,85.6593273912158,103.3652361210478,141.41158806575302,135.08549259139517,131.9275177500999,100.48139204004818,123.3750208005365,108.47595988841717,94.3361473782287,96.34952259861032,65.38956164543895,69.0160314072961
北海道,中川郡,美深町,82.97455636538311,101.93840183751952,143.67750611754394,144.33264267422763,130.05198631317757,94.56914441807548,123.3985831555579,102.01290571867258,91.65051245204064,94.05143931663855,62.8204460681968,70.48568309351792
北海道,中川郡,音威子府村,80.65452896138474,99.14113425269136,144.57002729359976,145.4615497805602,137.10967578637093,103.1461797406987,132.41681492548383,104.19873794263856,98.12299878241743,99.3564535809325,61.71819502731694,69.46371254208094
北海道,中川郡,中川町,76.58983740636879,95.1851896625077,143.62777928201322,147.07246899488288,140.17839488549527,108.02351433545397,139.4395573509981,107.07206460593171,101.49804915295371,102.1808577932708,60.471947125608985,65.7479844360439
北海道,雨竜郡,幌加内町,81.51979484852116,100.26286767778251,143.57625091116716,138.29443316308385,130.99471830511996,99.31880446605811,129.02896600863497,105.87071685084008,94.54371410126807,94.24264060727607,62.039732621298555,66.778519728495
北海道,増毛郡,増毛町,80.29700746449139,102.57656110809766,148.7092347686701,144.9090182550511,137.85817569174097,112.55002756002487,135.78129849412798,116.4309638408569,97.196336566262,100.44214589844522,64.1439045755018,71.99000565682029
北海道,留萌郡,小平町,79.48680037140458,99.25089573729441,144.69378142262954,142.11012858068088,135.84895049323652,109.50026644542973,136.4282389566249,112.31491143431687,98.28586923951899,97.11922535129622,61.47272411058794,66.95879990071803
北海道,苫前郡,苫前町,79.56133486742657,99.62410949061909,146.92896128940535,145.52984019776827,137.71977392676095,110.3236260356207,141.58858042712177,112.51883884935131,100.94540355562492,99.85628691915038,60.045251967813016,65.01352713904124
北海道,苫前郡,羽幌町,79.82543488586074,99.04056243444177,144.9648580691064,142.074736096163,133.67160466779274,103.87439486653963,134.99685556775827,108.55163123283238,97.43051810431713,96.48018361242114,61.246068933956025,66.02045765467896
北海道,苫前郡,初山別村,71.9325024838953,91.3515777909859,141.9138632540121,149.67229084982424,139.87781995557876,110.57860325882972,144.9258630352876,111.56666082243817,102.70738613177384,102.72595078637654,59.281639343034314,60.55056624043317
北海道,天塩郡,遠別町,77.1826078120325,96.55352253339167,145.17832174875764,148.91546676575908,136.53808912010481,105.15308103216896,138.42934689605428,108.38492099210701,99.01414305122894,99.59361736651836,60.2961030996938,65.19443815848105
北海道,天塩郡,天塩町,74.75937122743379,93.32997035703883,142.51923312202385,148.82298097679663,144.97099337295492,111.2610098568078,143.92647410953555,105.05760805480513,103.7526694653666,105.2109112443238,60.911106241097905,65.02988875242089
北海道,宗谷郡,猿払村,76.32670600127217,97.83374191255713,144.13193171789405,147.465261534046,145.9069590437119,111.76799959862876,138.98217360751255,102.07261372525733,104.54096182890066,105.20435482359684,62.99931150926915,68.49466259935697
北海道,枝幸郡,浜頓別町,78.76599605660856,99.554445120388,145.4533187460261,145.99955825876916,142.10500265383513,108.74176460010825,134.18148981059215,103.71348830641362,102.65474620044904,102.3917765636943,62.25703309806323,69.81780124749503
北海道,枝幸郡,中頓別町,78.76599605660856,99.554445120388,145.4533187460261,145.99955825876916,142.10500265383513,108.74176460010825,134.18148981059215,103.71348830641362,102.65474620044904,102.3917765636943,62.25703309806323,69.81780124749503
北海道,枝幸郡,枝幸町,82.14361951782027,100.00306449340025,142.68647372058098,143.43087414933248,134.69948302020103,99.7081731586064,125.75385531294395,102.03113185262873,96.02046837744791,97.03021748014609,62.24831494915867,71.17991616222112
北海道,天塩郡,豊富町,78.07976742132406,98.3615765029419,143.82195464884254,147.01541319615345,145.65273507205154,110.83546487763438,141.8375780804948,101.71709382079703,103.32828828663331,105.69709773474119,62.68642325987329,67.83109506926793
北海道,礼文郡,礼文町,64.74110029184048,87.95655965251514,136.43361294877272,153.2513074409005,149.11437339117927,113.7137538618435,147.45704220070542,105.01093964120422,104.41915311767437,111.48817745916911,71.29045786740129,58.18856146648739
北海道,利尻郡,利尻町,66.10640836062896,87.29431301608108,136.25203926021533,151.12636792811884,147.13864864547676,111.29026435854813,146.46412609601114,103.02113778760888,102.83007949384665,108.21604543035757,64.94511621199185,59.79727357774904
北海道,利尻郡,利尻富士町,66.10640836062896,87.29431301608108,136.25203926021533,151.12636792811884,147.13864864547676,111.29026435854813,146.46412609601114,103.02113778760888,102.83007949384665,108.21604543035757,64.94511621199185,59.79727357774904
北海道,天塩郡,幌延町,78.90713125391353,97.325335078153,144.06731374529227,146.7758577519637,143.320513600833,109.68323330173114,138.99961288172042,104.36731564133781,102.86820518046943,103.69867863433116,61.81537415920783,68.69843105691118
北海道,網走郡,美幌町,93.35645030890889,119.0666823776152,138.14451244787708,125.03209432883206,135.5996511809212,100.20799374847977,109.6945231386719,109.04431157221265,89.9427921612443,99.77586231447474,79.72959300097064,94.22760794729729
北海道,網走郡,津別町,99.42696937633373,121.10410247909319,139.00509552573217,123.39709539137947,135.03413910930007,96.22795407406205,104.49025208367047,105.86239796196152,83.50442669620078,99.96247392265595,83.74330442711258,99.62247554035966
北海道,斜里郡,斜里町,84.63316623644265,117.66407373118683,148.45626882543897,137.75919835267953,139.76572789081322,110.47483850378727,120.01712096224604,114.30578289272361,96.70986944742764,100.97083074284687,79.27298040691443,91.08108437417489
北海道,斜里郡,清里町,91.82712930399107,118.71718468196754,139.72317491040369,125.59985629994927,135.46966637133795,100.93818421695616,110.53349952149453,108.99250754158241,89.56928612864937,99.04925082591275,80.65451562227608,94.26398367481345
北海道,斜里郡,小清水町,91.82712930399107,118.71718468196754,139.72317491040369,125.59985629994927,135.46966637133795,100.93818421695616,110.53349952149453,108.99250754158241,89.56928612864937,99.04925082591275,80.65451562227608,94.26398367481345
北海道,常呂郡,訓子府町,93.73335578227234,115.38855706827017,138.3941293161242,125.95896944811687,137.559726472794,102.65360819826903,111.69080324642552,111.33626075172,90.44971063199726,101.87343692361918,78.23538548577964,88.3671526359522
