北海道,新篠津村,1176.0,1898.0,1532.0,1845.0,1458.0,1086.0,1353.0,1306.0,1346.0,1538.0,1339.0,1209.0,17086.0
北海道,松前町,2331.0,2221.0,2002.0,2369.0,2391.0,2271.0,2214.0,2160.0,2341.0,2774.0,2384.0,2245.0,27703.0
北海道,福島町,3797.0,3585.0,3583.0,3840.0,3792.0,3850.0,4047.0,3802.0,3990.0,4044.0,3806.0,3851.0,45987.0
北海道,知内町,3014.0,1913.0,1720.0,1832.0,1827.0,1876.0,1817.0,2054.0,2379.0,2884.0,2542.0,2332.0,26190.0
北海道,木古内町,1858.0,1579.0,1423.0,1542.0,1586.0,1514.0,1522.0,1679.0,2355.0,2876.0,2491.0,2137.0,22562.0
北海道,七飯町,14033.0,12618.0,11713.0,12979.0,13165.0,12656.0,12566.0,12781.0,14658.0,17585.0,15446.0,14076.0,164276.0
北海道,鹿部町,2403.0,2447.0,2216.0,2385.0,2370.0,2250.0,2301.0,2230.0,2382.0,2443.0,2166.0,2272.0,27865.0
北海道,森町,9559.0,9047.0,8458.0,9414.0,9448.0,9092.0,8944.0,9078.0,9856.0,10919.0,9831.0,9784.0,113430.0
北海道,八雲町,10977.0,10005.0,9131.0,9967.0,10281.0,10225.0,10201.0,10861.0,12677.0,14510.0,12974.0,12248.0,134057.0
北海道,長万部町,4389.0,3918.0,3685.0,3982.0,3847.0,3919.0,3919.0,3889.0,4533.0,5452.0,5028.0,4865.0,51426.0
北海道,江差町,3226.0,2890.0,2530.0,2647.0,2950.0,2975.0,2715.0,2909.0,3436.0,4300.0,3798.0,3367.0,37743.0
北海道,上ノ国町,1505.0,1423.0,1274.0,1400.0,1513.0,1559.0,1660.0,1625.0,1617.0,2024.0,1613.0,1456.0,18669.0
北海道,厚沢部町,2364.0,2219.0,2167.0,2342.0,2383.0,2302.0,2405.0,2421.0,2609.0,2968.0,2680.0,2461.0,29321.0
北海道,乙部町,1163.0,1067.0,917.0,1021.0,1071.0,1050.0,1043.0,1049.0,1145.0,1493.0,1248.0,1129.0,13396.0
北海道,奥尻町,1336.0,1222.0,1130.0,1274.0,1393.0,1623.0,1160.0,1244.0,1398.0,1506.0,1362.0,1285.0,15933.0
北海道,今金町,1998.0,1838.0,1663.0,1875.0,2036.0,1903.0,2060.0,1934.0,2198.0,2668.0,2297.0,2027.0,24497.0
北海道,せたな町,3337.0,3151.0,2873.0,3188.0,3279.0,3092.0,3248.0,3166.0,3512.0,4452.0,3853.0,3435.0,40586.0
北海道,島牧村,624.0,571.0,497.0,557.0,587.0,565.0,591.0,568.0,627.0,772.0,674.0,616.0,7249.0
北海道,寿都町,1521.0,1379.0,1233.0,1345.0,1329.0,1300.0,1324.0,1386.0,1761.0,2096.0,1891.0,1520.0,18085.0
北海道,黒松内町,2390.0,2267.0,2134.0,2319.0,2351.0,2334.0,2350.0,2565.0,2971.0,3016.0,2793.0,2667.0,30157.0
北海道,蘭越町,2149.0,2015.0,1764.0,1906.0,1849.0,1820.0,1891.0,1966.0,2258.0,2678.0,2446.0,2312.0,25054.0
北海道,ニセコ町,3930.0,3414.0,2988.0,3571.0,3534.0,3481.0,3635.0,3644.0,5272.0,6370.0,5732.0,5060.0,50631.0
北海道,真狩村,1029.0,939.0,811.0,1019.0,1214.0,1277.0,1151.0,1009.0,1012.0,1207.0,1018.0,934.0,12620.0
北海道,留寿都村,1921.0,2205.0,2059.0,2598.0,2682.0,2408.0,2170.0,1871.0,3261.0,3638.0,3207.0,3126.0,31146.0
北海道,喜茂別町,1293.0,1189.0,1091.0,1167.0,1135.0,1214.0,1139.0,1255.0,1470.0,1649.0,1464.0,1331.0,15397.0
北海道,京極町,2359.0,2097.0,2054.0,2126.0,2513.0,2528.0,2363.0,2343.0,2547.0,2781.0,2415.0,2591.0,28717.0
北海道,倶知安町,11532.0,9484.0,8464.0,9769.0,10124.0,9659.0,9932.0,11533.0,19201.0,23294.0,20150.0,16000.0,159142.0
北海道,共和町,4752.0,4196.0,3724.0,4118.0,3891.0,3541.0,3738.0,3685.0,4145.0,4856.0,4071.0,3591.0,48308.0
北海道,岩内町,4977.0,4437.0,3935.0,4328.0,4439.0,4268.0,4274.0,4409.0,5066.0,6552.0,5656.0,4961.0,57302.0
北海道,泊村,8687.0,8187.0,7734.0,8312.0,8437.0,8214.0,8220.0,8893.0,10468.0,11204.0,10014.0,9804.0,108174.0
北海道,神恵内村,593.0,478.0,386.0,416.0,439.0,424.0,455.0,498.0,954.0,1392.0,1310.0,822.0,8167.0
北海道,積丹町,850.0,822.0,743.0,862.0,929.0,860.0,828.0,816.0,841.0,1055.0,919.0,850.0,10375.0
北海道,古平町,1364.0,1217.0,1107.0,1226.0,1223.0,1237.0,1199.0,1242.0,1381.0,1684.0,1480.0,1434.0,15794.0
北海道,仁木町,2245.0,2136.0,2019.0,2200.0,2186.0,2179.0,2096.0,2071.0,2210.0,2501.0,2256.0,2207.0,26306.0
北海道,余市町,7250.0,6476.0,5829.0,6491.0,6536.0,6341.0,6368.0,6603.0,7804.0,9376.0,8197.0,7317.0,84588.0
北海道,赤井川村,1563.0,1152.0,957.0,1088.0,1094.0,1016.0,1143.0,1420.0,2366.0,2687.0,2419.0,2147.0,19052.0
北海道,南幌町,2380.0,3680.0,3475.0,3904.0,3389.0,2386.0,2687.0,2465.0,2581.0,3145.0,2733.0,2467.0,35292.0
北海道,奈井江町,6363.0,6433.0,6598.0,6880.0,6241.0,6278.0,6440.0,6277.0,6799.0,7320.0,6621.0,6372.0,78622.0
北海道,上砂川町,933.0,819.0,784.0,850.0,874.0,807.0,815.0,866.0,1021.0,1203.0,1102.0,1012.0,11086.0
北海道,由仁町,2768.0,2556.0,2311.0,2757.0,2962.0,2611.0,2804.0,2527.0,2559.0,3152.0,2871.0,2746.0,32624.0
北海道,長沼町,4557.0,4525.0,4039.0,4759.0,4932.0,4361.0,4463.0,4472.0,4988.0,5851.0,5053.0,4600.0,56600.0
北海道,栗山町,4925.0,4367.0,3856.0,4322.0,4450.0,4162.0,4323.0,4414.0,5338.0,6643.0,5764.0,5067.0,57631.0
北海道,月形町,1498.0,1884.0,1574.0,1765.0,1265.0,1554.0,1410.0,1289.0,1469.0,1815.0,1571.0,1460.0,18554.0
北海道,浦臼町,829.0,1466.0,1138.0,1174.0,889.0,804.0,915.0,756.0,846.0,975.0,838.0,810.0,11440.0
北海道,新十津川町,2133.0,2068.0,1878.0,2036.0,2040.0,1881.0,2061.0,1927.0,2278.0,2833.0,2425.0,2103.0,25663.0
北海道,妹背牛町,2358.0,2054.0,2088.0,2145.0,2041.0,2286.0,2393.0,2367.0,2297.0,2476.0,2425.0,2560.0,27490.0
北海道,秩父別町,994.0,1329.0,956.0,1119.0,963.0,823.0,1000.0,853.0,1096.0,1390.0,1182.0,1054.0,12759.0
北海道,雨竜町,1077.0,1028.0,862.0,905.0,822.0,891.0,1115.0,975.0,1115.0,1291.0,1110.0,1029.0,12220.0
北海道,北竜町,743.0,686.0,601.0,673.0,688.0,809.0,803.0,699.0,815.0,982.0,837.0,722.0,9058.0
北海道,沼田町,1452.0,1928.0,1673.0,1881.0,1480.0,1432.0,1842.0,1398.0,1652.0,2003.0,1746.0,1612.0,20099.0
北海道,鷹栖町,2588.0,2259.0,1761.0,2027.0,2038.0,2360.0,2482.0,2345.0,2814.0,3568.0,3097.0,2763.0,30102.0
北海道,東神楽町,4798.0,4160.0,3409.0,3763.0,3718.0,3603.0,3727.0,4146.0,5002.0,6183.0,5327.0,4997.0,52833.0
北海道,当麻町,3424.0,3216.0,2884.0,3089.0,2985.0,3044.0,3254.0,3146.0,3327.0,3842.0,3473.0,3391.0,39075.0
北海道,比布町,1541.0,1493.0,1288.0,1455.0,1404.0,1329.0,1377.0,1408.0,1611.0,2048.0,1748.0,1536.0,18238.0
北海道,愛別町,1632.0,1558.0,1460.0,1719.0,1751.0,1655.0,1692.0,1586.0,1705.0,1982.0,1722.0,1618.0,20080.0
北海道,上川町,3063.0,2748.0,2382.0,2663.0,2667.0,2527.0,2599.0,2874.0,3346.0,3785.0,3429.0,3253.0,35336.0
北海道,東川町,4038.0,3456.0,3000.0,3396.0,3363.0,3397.0,3658.0,3986.0,4724.0,5656.0,4956.0,4428.0,48058.0
北海道,美瑛町,5588.0,5025.0,4501.0,5617.0,5894.0,5453.0,5271.0,5547.0,6217.0,7329.0,6396.0,5974.0,68812.0
北海道,上富良野町,4858.0,4298.0,3837.0,4348.0,4480.0,4203.0,4228.0,4520.0,5137.0,6106.0,5378.0,5041.0,56434.0
北海道,中富良野町,2186.0,2030.0,1797.0,2456.0,2548.0,2485.0,2396.0,2286.0,2340.0,2844.0,2481.0,2374.0,28223.0
北海道,南富良野町,2140.0,1788.0,1500.0,1522.0,1698.0,1869.0,1763.0,1892.0,2177.0,2533.0,2301.0,2178.0,23361.0
北海道,占冠村,1476.0,2010.0,1953.0,2241.0,2252.0,2115.0,2089.0,1512.0,2966.0,3238.0,2836.0,2687.0,27375.0
北海道,和寒町,1299.0,1129.0,893.0,1109.0,1081.0,1298.0,1515.0,1303.0,1474.0,1779.0,1525.0,1352.0,15757.0
北海道,剣淵町,1115.0,1006.0,849.0,991.0,1047.0,1264.0,1324.0,1129.0,1346.0,1792.0,1497.0,1225.0,14585.0
北海道,下川町,1796.0,1589.0,1506.0,1573.0,1676.0,1573.0,1601.0,1697.0,1786.0,2175.0,1923.0,1776.0,20671.0
北海道,美深町,1901.0,1697.0,1422.0,1619.0,1693.0,1590.0,1677.0,1772.0,1958.0,2398.0,2118.0,1927.0,21772.0
北海道,音威子府村,413.0,369.0,336.0,350.0,348.0,367.0,368.0,407.0,479.0,534.0,471.0,439.0,4881.0
北海道,中川町,831.0,683.0,583.0,626.0,666.0,634.0,689.0,750.0,854.0,1047.0,917.0,858.0,9138.0
北海道,幌加内町,779.0,659.0,531.0,590.0,620.0,808.0,1080.0,1387.0,1047.0,1080.0,919.0,796.0,10296.0
北海道,増毛町,2127.0,2011.0,1964.0,2187.0,2233.0,2228.0,2083.0,1979.0,2121.0,2611.0,2388.0,2281.0,26213.0
北海道,小平町,1301.0,1548.0,1381.0,1431.0,1212.0,1066.0,1184.0,1194.0,1327.0,1606.0,1402.0,1253.0,15905.0
北海道,苫前町,1413.0,1429.0,1199.0,1355.0,1312.0,1419.0,1398.0,1386.0,1565.0,1836.0,1585.0,1441.0,17338.0
北海道,羽幌町,3026.0,2965.0,2673.0,2793.0,3000.0,3071.0,2856.0,2686.0,3022.0,3721.0,3260.0,3065.0,36138.0
北海道,初山別村,546.0,509.0,445.0,573.0,630.0,614.0,580.0,508.0,523.0,648.0,562.0,533.0,6671.0
北海道,遠別町,1220.0,1129.0,978.0,1072.0,1116.0,1199.0,1176.0,1114.0,1235.0,1505.0,1318.0,1190.0,14252.0
北海道,天塩町,1560.0,1476.0,1304.0,1486.0,1554.0,1484.0,1412.0,1483.0,1673.0,2051.0,1768.0,1609.0,18860.0
北海道,猿払村,1883.0,1783.0,1651.0,1884.0,1905.0,1845.0,1759.0,1691.0,1797.0,2075.0,1794.0,1707.0,21774.0
北海道,浜頓別町,2605.0,2548.0,2303.0,2586.0,2688.0,2468.0,2393.0,2454.0,2414.0,2734.0,2466.0,2489.0,30148.0
北海道,中頓別町,839.0,748.0,644.0,693.0,726.0,706.0,700.0,754.0,864.0,1049.0,902.0,818.0,9443.0
北海道,枝幸町,4187.0,3939.0,3701.0,4158.0,4223.0,4211.0,3969.0,3901.0,4113.0,4888.0,4197.0,4047.0,49534.0
北海道,豊富町,2542.0,2362.0,2145.0,2399.0,2517.0,2410.0,2293.0,2334.0,2559.0,2952.0,2554.0,2450.0,29517.0
北海道,礼文町,1271.0,1144.0,1402.0,1444.0,1498.0,1981.0,1259.0,1138.0,1267.0,1525.0,1313.0,1232.0,16474.0
北海道,利尻町,911.0,891.0,888.0,957.0,1032.0,1422.0,942.0,892.0,895.0,1045.0,896.0,857.0,11628.0
北海道,利尻富士町,1273.0,1168.0,1115.0,1196.0,1264.0,1757.0,1167.0,1158.0,1286.0,1498.0,1302.0,1183.0,15367.0
北海道,幌延町,2789.0,2589.0,2290.0,2490.0,2571.0,2331.0,2345.0,2687.0,3003.0,3375.0,3087.0,2810.0,32367.0
北海道,美幌町,8313.0,7098.0,6359.0,7117.0,7953.0,11172.0,11246.0,10726.0,8988.0,11035.0,10038.0,8927.0,108972.0
北海道,津別町,2592.0,2337.0,2146.0,2406.0,2562.0,2426.0,2441.0,2526.0,2754.0,3197.0,2833.0,2750.0,30970.0
北海道,斜里町,6488.0,6344.0,5958.0,6575.0,7999.0,9956.0,10010.0,6517.0,6601.0,7945.0,6971.0,6390.0,87754.0
北海道,清里町,1774.0,1570.0,1392.0,1702.0,2630.0,3297.0,3293.0,2144.0,1683.0,2148.0,1841.0,1684.0,25158.0
北海道,小清水町,2324.0,2028.0,1786.0,2127.0,2805.0,4383.0,3969.0,2727.0,2447.0,3101.0,2663.0,2455.0,32815.0
北海道,訓子府町,2784.0,2470.0,2187.0,2494.0,2555.0,2694.0,2615.0,2769.0,2982.0,3455.0,3101.0,3055.0,33161.0
北海道,置戸町,1318.0,1189.0,1035.0,1185.0,1098.0,1344.0,1191.0,1257.0,1380.0,1719.0,1456.0,1368.0,15540.0
北海道,佐呂間町,3708.0,3421.0,3194.0,3754.0,4041.0,3807.0,3540.0,3511.0,3898.0,4512.0,3965.0,3829.0,45180.0
北海道,遠軽町,8784.0,7585.0,6808.0,7451.0,7561.0,7215.0,7203.0,7846.0,9404.0,11729.0,10263.0,9254.0,101103.0
北海道,湧別町,4909.0,4498.0,4210.0,4917.0,5157.0,5052.0,4684.0,4610.0,5105.0,6016.0,5161.0,4945.0,59264.0
北海道,滝上町,1051.0,975.0,883.0,1076.0,1175.0,1088.0,999.0,1011.0,1102.0,1278.0,1091.0,1036.0,12765.0
北海道,興部町,2622.0,2416.0,2269.0,2521.0,2611.0,2545.0,2449.0,2370.0,2512.0,2994.0,2611.0,2554.0,30474.0
北海道,西興部村,636.0,595.0,562.0,640.0,654.0,588.0,580.0,624.0,709.0,806.0,711.0,674.0,7779.0
北海道,雄武町,2906.0,2672.0,2507.0,2813.0,2929.0,2911.0,2816.0,2715.0,2911.0,3386.0,3068.0,2998.0,34632.0
北海道,大空町,3809.0,3340.0,2963.0,3378.0,3792.0,3754.0,3438.0,3796.0,4360.0,5269.0,4590.0,4041.0,46530.0
北海道,豊浦町,2621.0,2340.0,1963.0,2219.0,2292.0,2146.0,2055.0,2097.0,2542.0,3616.0,3396.0,3064.0,30351.0
北海道,壮瞥町,1966.0,1703.0,1514.0,1664.0,1747.0,1653.0,1709.0,1810.0,2229.0,2843.0,2692.0,2348.0,23878.0
北海道,白老町,12920.0,13711.0,11447.0,15247.0,15106.0,15323.0,14185.0,13500.0,11258.0,13244.0,9326.0,13889.0,159156.0
北海道,厚真町,3374.0,2991.0,2827.0,3017.0,3381.0,3036.0,3325.0,3109.0,3972.0,4361.0,3959.0,3462.0,40814.0
北海道,洞爺湖町,4926.0,4721.0,4149.0,4699.0,5135.0,5030.0,4970.0,5022.0,5586.0,6416.0,5657.0,5170.0,61481.0
北海道,安平町,5727.0,5466.0,5049.0,5778.0,5556.0,5724.0,5477.0,5745.0,6472.0,7392.0,6557.0,6084.0,71027.0
北海道,むかわ町,4080.0,4048.0,3508.0,3809.0,3762.0,3482.0,3663.0,3931.0,4682.0,5541.0,4800.0,4428.0,49734.0
北海道,日高町,6015.0,5486.0,4677.0,5169.0,5225.0,5055.0,5137.0,5362.0,6308.0,7591.0,6689.0,6111.0,68825.0
北海道,平取町,2219.0,2005.0,1753.0,1984.0,2032.0,1879.0,1854.0,1940.0,2203.0,2904.0,2514.0,2251.0,25538.0
北海道,新冠町,2877.0,2570.0,2175.0,2549.0,2549.0,2344.0,2446.0,2637.0,3012.0,3669.0,3220.0,2910.0,32958.0
北海道,浦河町,4931.0,4497.0,3904.0,4278.0,4372.0,4323.0,4320.0,4572.0,5214.0,6306.0,5465.0,5049.0,57231.0
北海道,様似町,1877.0,1712.0,1568.0,1725.0,1758.0,1737.0,1782.0,1794.0,1942.0,2263.0,1972.0,1782.0,21912.0
北海道,えりも町,2295.0,2156.0,1939.0,2046.0,2259.0,2428.0,2310.0,2223.0,2234.0,2565.0,2249.0,2185.0,26889.0
北海道,新ひだか町,9333.0,8267.0,7023.0,7856.0,7887.0,7843.0,7815.0,8553.0,9884.0,11846.0,10241.0,9468.0,106016.0
北海道,音更町,19957.0,17540.0,15905.0,18031.0,18691.0,17777.0,16909.0,18605.0,22441.0,27519.0,23578.0,21075.0,238028.0
北海道,士幌町,6064.0,5724.0,5277.0,6526.0,7047.0,7588.0,7012.0,5821.0,6776.0,7742.0,7214.0,6664.0,79455.0
北海道,上士幌町,3608.0,3290.0,3058.0,3561.0,3689.0,3252.0,3097.0,3479.0,4353.0,5064.0,4387.0,3721.0,44559.0
北海道,鹿追町,3688.0,3245.0,2942.0,3637.0,3727.0,3534.0,3329.0,3506.0,4301.0,5166.0,4508.0,4016.0,45599.0
北海道,新得町,4108.0,3927.0,3622.0,4049.0,4023.0,3936.0,3736.0,3848.0,4940.0,5740.0,5102.0,4783.0,51814.0
北海道,清水町,6704.0,6227.0,5852.0,7310.0,7473.0,6834.0,6234.0,6146.0,7097.0,8233.0,7299.0,6762.0,82171.0
北海道,芽室町,11877.0,11470.0,10150.0,11796.0,12695.0,12595.0,10935.0,11391.0,13024.0,14958.0,12953.0,12324.0,146168.0
北海道,中札内村,3813.0,3627.0,3454.0,4012.0,4996.0,6667.0,6873.0,4803.0,4208.0,4590.0,4122.0,3965.0,55130.0
北海道,更別村,2170.0,1863.0,1676.0,2105.0,2422.0,2856.0,2507.0,2485.0,2671.0,3112.0,2659.0,2413.0,28939.0
北海道,大樹町,5590.0,5450.0,5386.0,6338.0,6440.0,6050.0,5651.0,5566.0,6137.0,6979.0,6195.0,5944.0,71726.0
北海道,広尾町,4420.0,4064.0,3886.0,4135.0,4285.0,4264.0,4136.0,4129.0,4611.0,5323.0,4723.0,4376.0,52352.0
北海道,幕別町,11018.0,9914.0,8877.0,10678.0,10987.0,10629.0,10119.0,10799.0,12070.0,14961.0,12828.0,11772.0,134652.0
北海道,池田町,3130.0,2889.0,2566.0,3208.0,3281.0,3020.0,2908.0,3061.0,3552.0,4323.0,3705.0,3332.0,38975.0
北海道,豊頃町,1945.0,1693.0,1507.0,1925.0,1899.0,1870.0,1714.0,1714.0,2027.0,2619.0,2283.0,2012.0,23208.0
北海道,本別町,3722.0,3394.0,3082.0,3601.0,3750.0,3446.0,3183.0,3415.0,3973.0,4826.0,4215.0,3746.0,44353.0
北海道,足寄町,3438.0,3066.0,2788.0,3184.0,3225.0,3045.0,2993.0,3234.0,3714.0,4610.0,3981.0,3567.0,40845.0
北海道,陸別町,1289.0,1170.0,1084.0,1215.0,1283.0,1225.0,1088.0,1166.0,1366.0,1703.0,1481.0,1328.0,15398.0
北海道,浦幌町,3112.0,3049.0,2848.0,3370.0,3501.0,4757.0,4896.0,3085.0,3095.0,3845.0,3318.0,3088.0,41964.0
北海道,釧路町,8488.0,7551.0,6664.0,7083.0,7067.0,7183.0,7195.0,7881.0,9231.0,11120.0,9650.0,8791.0,97904.0
北海道,厚岸町,5312.0,4921.0,4467.0,4845.0,4988.0,5016.0,4962.0,4942.0,5162.0,6266.0,5548.0,5233.0,61662.0
北海道,浜中町,4382.0,4117.0,3678.0,3962.0,4242.0,4085.0,4011.0,3975.0,4427.0,5491.0,4875.0,4442.0,51687.0
北海道,標茶町,5695.0,5349.0,4783.0,5305.0,5684.0,5389.0,5044.0,5222.0,5968.0,7330.0,6304.0,5841.0,67914.0
北海道,弟子屈町,4002.0,3703.0,3253.0,3539.0,3704.0,3465.0,3467.0,3708.0,4145.0,5253.0,4499.0,4073.0,46811.0
北海道,鶴居村,2086.0,1773.0,1550.0,1769.0,1803.0,1906.0,1862.0,1949.0,2215.0,2761.0,2398.0,2249.0,24321.0
北海道,白糠町,5984.0,5661.0,5300.0,5916.0,5629.0,6037.0,5945.0,5461.0,5823.0,6608.0,5973.0,5922.0,70259.0
北海道,別海町,14841.0,14062.0,12857.0,13867.0,14425.0,14273.0,13579.0,13433.0,14967.0,17828.0,15663.0,15224.0,175019.0
北海道,中標津町,13755.0,12323.0,10790.0,11674.0,12000.0,11482.0,11210.0,12226.0,14564.0,18380.0,15915.0,14387.0,158706.0
北海道,標津町,3677.0,3413.0,2962.0,3139.0,3202.0,3537.0,3529.0,3416.0,3688.0,4454.0,3965.0,3869.0,42851.0
北海道,羅臼町,2743.0,2684.0,2456.0,2497.0,2853.0,2898.0,3234.0,2793.0,2667.0,3099.0,2685.0,2567.0,33176.0
北海道,色丹村,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
北海道,泊村,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
北海道,留夜別村,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
北海道,留別村,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
北海道,紗那村,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
北海道,蘂取村,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
青森県,青森市,122170.0,98656.0,92106.0,100894.0,104805.0,100106.0,94223.0,106636.0,134200.0,165973.0,155906.0,129529.0,1405204.0
青森県,弘前市,79828.0,67316.0,65320.0,72392.0,70709.0,70720.0,67403.0,74277.0,85787.0,100425.0,94061.0,81512.0,929750.0
青森県,八戸市,190959.0,173836.0,178235.0,178841.0,168344.0,158811.0,168194.0,164640.0,179891.0,194566.0,167912.0,154710.0,2078939.0
青森県,黒石市,13422.0,11471.0,11128.0,11982.0,12232.0,12383.0,11685.0,12465.0,14391.0,16449.0,15508.0,13940.0,157056.0
青森県,五所川原市,25119.0,22613.0,23252.0,25120.0,25191.0,23855.0,21984.0,21788.0,26158.0,31093.0,28825.0,25763.0,300761.0
青森県,十和田市,29223.0,24923.0,24487.0,26759.0,27714.0,26482.0,24916.0,27071.0,30674.0,35227.0,33910.0,29389.0,340775.0
